id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
46083,Carcaixent,2020-11-01,11,367,0.97,56465.13,604.92,0.99
46084,Càrcer,2020-11-01,15,80,0.81,10775.96,1534.75,0.86
46085,Carlet,2020-11-01,16,292,0.95,53148.55,2224.08,0.96
46086,Carrícola,2020-11-01,0,8,1.00,547.51,0.00,1.00
46087,Casas Altas,2020-11-01,1,64,0.98,3184.11,22.89,0.99
46088,Casas Bajas,2020-11-01,15,27,0.44,2468.66,1545.81,0.37
46089,Casinos,2020-11-01,1,92,0.99,16117.95,45.27,1.00
46090,Castelló de Rugat,2020-11-01,12,61,0.80,9483.18,878.42,0.91
46091,Castellonet de la Conquesta,2020-11-01,0,16,1.00,1477.66,0.00,1.00
46092,Castielfabib,2020-11-01,78,187,0.58,10259.63,3636.13,0.65
46093,Catadau,2020-11-01,2,127,0.98,25731.16,259.99,0.99
46094,Catarroja,2020-11-01,26,298,0.91,42825.67,1284.96,0.97
46095,Caudete de las Fuentes,2020-11-01,11,101,0.89,10623.09,1586.16,0.85
46096,Cerdà,2020-11-01,5,31,0.84,2166.43,507.41,0.77
46097,Cofrentes,2020-11-01,2,55,0.96,4698.53,20.14,1.00
46098,Corbera,2020-11-01,1,63,0.98,8074.61,16.66,1.00
46099,Cortes de Pallás,2020-11-01,1,68,0.99,6330.08,78.28,0.99
46100,Cotes,2020-11-01,1,18,0.94,2059.14,62.81,0.97
46101,Quart de les Valls,2020-11-01,0,42,1.00,4594.02,0.00,1.00
46102,Quart de Poblet,2020-11-01,77,326,0.76,56108.81,11862.50,0.79
46103,Quartell,2020-11-01,18,70,0.74,12212.85,5774.47,0.53
46104,Quatretonda,2020-11-01,0,62,1.00,9171.55,0.00,1.00
46105,Cullera,2020-11-01,81,585,0.86,85568.24,7256.58,0.92
46106,Chelva,2020-11-01,13,106,0.88,11022.91,1033.49,0.91
46107,Chella,2020-11-01,4,103,0.96,12177.00,597.39,0.95
46108,Chera,2020-11-01,3,61,0.95,5848.84,171.25,0.97
46109,Cheste,2020-11-01,30,274,0.89,40654.28,3173.31,0.92
46110,Xirivella,2020-11-01,62,382,0.84,48908.00,4681.36,0.90
46111,Chiva,2020-11-01,50,485,0.90,115186.46,5199.72,0.95
46112,Chulilla,2020-11-01,0,23,1.00,3495.48,0.00,1.00
46113,Daimús,2020-11-01,90,271,0.67,35244.92,6267.90,0.82
46114,Domeño,2020-11-01,1,54,0.98,8728.91,78.56,0.99
46115,Dos Aguas,2020-11-01,8,16,0.50,1760.56,357.85,0.80
46116,l'Eliana,2020-11-01,88,684,0.87,129973.36,5085.73,0.96
46117,Emperador,2020-11-01,0,12,1.00,620.73,0.00,1.00
46118,Enguera,2020-11-01,34,192,0.82,18936.66,4607.59,0.76
46119,l'Ènova,2020-11-01,0,51,1.00,5944.84,0.00,1.00
46120,Estivella,2020-11-01,1,86,0.99,10835.44,46.23,1.00
46121,Estubeny,2020-11-01,0,9,1.00,758.77,0.00,1.00
46122,Faura,2020-11-01,1,66,0.98,8918.62,2.84,1.00
46123,Favara,2020-11-01,1,77,0.99,11271.93,61.35,0.99
46124,Fontanars dels Alforins,2020-11-01,0,39,1.00,6626.06,0.00,1.00
46125,Fortaleny,2020-11-01,0,41,1.00,5005.67,0.00,1.00
46126,Foios,2020-11-01,14,115,0.88,19194.83,1609.42,0.92
46127,la Font d'en Carròs,2020-11-01,10,71,0.86,10122.85,3774.15,0.63
46128,la Font de la Figuera,2020-11-01,11,85,0.87,11567.22,541.81,0.95
46129,Fuenterrobles,2020-11-01,1,71,0.99,9075.94,37.53,1.00
46130,Gavarda,2020-11-01,9,92,0.90,10458.02,620.07,0.94
46131,Gandia,2020-11-01,120,1037,0.88,154736.03,10715.78,0.93
46132,el Genovés,2020-11-01,9,92,0.90,11184.84,711.96,0.94
46133,Gestalgar,2020-11-01,1,48,0.98,7592.35,208.97,0.97
46134,Gilet,2020-11-01,10,202,0.95,35665.59,938.40,0.97
46135,Godella,2020-11-01,89,250,0.64,45812.24,10397.49,0.77
46136,Godelleta,2020-11-01,0,167,1.00,32549.19,0.00,1.00
46137,la Granja de la Costera,2020-11-01,11,30,0.63,2563.09,878.79,0.66
46138,Guadasséquies,2020-11-01,2,30,0.93,4683.29,189.78,0.96
46139,Guadassuar,2020-11-01,1,102,0.99,21747.42,40.63,1.00
46140,Guardamar de la Safor,2020-11-01,3,57,0.95,7019.17,226.23,0.97
46141,Higueruelas,2020-11-01,1,52,0.98,5984.88,58.00,0.99
46142,Jalance,2020-11-01,1,46,0.98,4812.65,11.38,1.00
46143,Xeraco,2020-11-01,14,176,0.92,27838.67,2575.98,0.91
46144,Jarafuel,2020-11-01,1,56,0.98,6436.65,57.12,0.99
46145,Xàtiva,2020-11-01,112,593,0.81,78962.61,11967.92,0.85
46146,Xeresa,2020-11-01,21,89,0.76,11304.23,1487.68,0.87
46147,Llíria,2020-11-01,113,774,0.85,126691.90,7298.18,0.94
46148,Loriguilla,2020-11-01,9,101,0.91,17477.66,813.36,0.95
46149,Losa del Obispo,2020-11-01,25,64,0.61,5654.29,1140.27,0.80
46150,Llutxent,2020-11-01,8,66,0.88,8659.47,404.11,0.95
46151,Llocnou d'en Fenollet,2020-11-01,0,37,1.00,4546.47,0.00,1.00
46152,Llocnou de la Corona,2020-11-01,0,4,1.00,172.39,0.00,1.00
46153,Llocnou de Sant Jeroni,2020-11-01,0,13,1.00,1379.43,0.00,1.00
46154,Llanera de Ranes,2020-11-01,12,68,0.82,7653.03,656.68,0.91
46155,Llaurí,2020-11-01,0,44,1.00,5997.88,0.00,1.00
46156,Llombai,2020-11-01,4,99,0.96,14254.27,397.47,0.97
46157,la Llosa de Ranes,2020-11-01,11,96,0.89,13621.23,683.31,0.95
46158,Macastre,2020-11-01,0,83,1.00,11266.72,0.00,1.00
46159,Manises,2020-11-01,160,569,0.72,91966.85,23456.08,0.74
46160,Manuel,2020-11-01,8,109,0.93,10468.28,308.06,0.97
46161,Marines,2020-11-01,22,91,0.76,12574.65,2061.31,0.84
46162,Massalavés,2020-11-01,5,59,0.92,7668.50,337.35,0.96
46163,Massalfassar,2020-11-01,10,72,0.86,10651.20,1928.47,0.82
46164,Massamagrell,2020-11-01,6,315,0.98,42340.26,430.33,0.99
46165,Massanassa,2020-11-01,14,126,0.89,19309.02,1332.92,0.93
46166,Meliana,2020-11-01,11,134,0.92,19252.64,1072.22,0.94
46167,Millares,2020-11-01,1,14,0.93,1478.21,83.04,0.94
46168,Miramar,2020-11-01,26,140,0.81,19416.20,1373.46,0.93
46169,Mislata,2020-11-01,18,215,0.92,27731.68,2672.98,0.90
46170,Moixent / Mogente,2020-11-01,19,134,0.86,17322.97,817.69,0.95
46171,Moncada,2020-11-01,96,395,0.76,69733.18,10175.59,0.85
46172,Montserrat,2020-11-01,24,331,0.93,58487.57,3228.82,0.94
46173,Montaverner,2020-11-01,0,82,1.00,10131.71,0.00,1.00
46174,Montesa,2020-11-01,2,49,0.96,6428.87,83.31,0.99
46175,Montitxelvo / Montichelvo,2020-11-01,2,25,0.92,2192.00,33.74,0.98
46176,Montroi / Montroy,2020-11-01,4,121,0.97,22092.21,937.30,0.96
46177,Museros,2020-11-01,20,134,0.85,17894.15,1376.08,0.92
46178,Nàquera / Náquera,2020-11-01,128,481,0.73,91936.86,18369.24,0.80
46179,Navarrés,2020-11-01,7,44,0.84,8030.69,641.08,0.92
46180,Novetlè / Novelé,2020-11-01,6,52,0.88,4027.22,143.31,0.96
46181,Oliva,2020-11-01,84,631,0.87,96127.99,8281.77,0.91
46182,Olocau,2020-11-01,1,146,0.99,33695.86,366.90,0.99
46183,l'Olleria,2020-11-01,0,147,1.00,34268.75,0.00,1.00
46184,Ontinyent,2020-11-01,98,462,0.79,88077.49,33033.59,0.62
46185,Otos,2020-11-01,1,7,0.86,1338.11,65.09,0.95
46186,Paiporta,2020-11-01,13,238,0.95,43369.97,1302.50,0.97
46187,Palma de Gandía,2020-11-01,1,45,0.98,6808.77,297.91,0.96
46188,Palmera,2020-11-01,3,22,0.86,3693.91,483.87,0.87
46189,el Palomar,2020-11-01,4,43,0.91,3626.06,235.33,0.94
46190,Paterna,2020-11-01,217,1354,0.84,261301.26,17540.59,0.93
46191,Pedralba,2020-11-01,6,77,0.92,14101.15,1433.60,0.90
46192,Petrés,2020-11-01,6,59,0.90,6772.61,776.96,0.89
46193,Picanya,2020-11-01,11,154,0.93,31103.00,771.22,0.98
46194,Picassent,2020-11-01,54,401,0.87,87373.46,10644.13,0.88
46195,Piles,2020-11-01,16,134,0.88,21157.81,2230.35,0.89
46196,Pinet,2020-11-01,0,7,1.00,1005.46,0.00,1.00
46197,Polinyà de Xúquer,2020-11-01,1,71,0.99,12117.64,32.86,1.00
46198,Potries,2020-11-01,1,25,0.96,3813.07,59.63,0.98
46199,la Pobla de Farnals,2020-11-01,8,130,0.94,18984.74,583.99,0.97
46200,la Pobla del Duc,2020-11-01,4,72,0.94,12529.64,423.84,0.97
46201,Puebla de San Miguel,2020-11-01,7,13,0.46,1184.13,467.79,0.60
46202,la Pobla de Vallbona,2020-11-01,137,720,0.81,138693.66,26928.40,0.81
46203,la Pobla Llarga,2020-11-01,8,141,0.94,19080.42,947.42,0.95
46204,el Puig de Santa Maria,2020-11-01,29,186,0.84,27995.95,3730.59,0.87
46205,Puçol,2020-11-01,39,421,0.91,63050.57,2544.00,0.96
46206,Quesa,2020-11-01,1,15,0.93,1327.94,48.66,0.96
46207,Rafelbunyol,2020-11-01,11,175,0.94,33478.00,1085.57,0.97
46208,Rafelcofer,2020-11-01,1,49,0.98,4719.87,21.87,1.00
46209,Rafelguaraf,2020-11-01,2,68,0.97,7676.65,177.19,0.98
46210,Ráfol de Salem,2020-11-01,0,17,1.00,2943.48,0.00,1.00
46211,el Real de Gandia,2020-11-01,8,95,0.92,12855.31,661.52,0.95
46212,Real,2020-11-01,1,49,0.98,11535.13,23.27,1.00
46213,Requena,2020-11-01,43,873,0.95,115325.83,2311.60,0.98
46214,Riba-roja de Túria,2020-11-01,49,689,0.93,149534.43,5051.80,0.97
46215,Riola,2020-11-01,5,55,0.91,6209.72,233.52,0.96
46216,Rocafort,2020-11-01,79,166,0.52,30688.45,11251.15,0.63
46217,Rotglà i Corberà,2020-11-01,6,52,0.88,5796.72,494.43,0.91
46218,Rótova,2020-11-01,0,69,1.00,8476.38,0.00,1.00
46219,Rugat,2020-11-01,4,23,0.83,2070.73,153.61,0.93
46220,Sagunt / Sagunto,2020-11-01,388,1543,0.75,245912.07,59158.95,0.76
46221,Salem,2020-11-01,0,30,1.00,2514.23,0.00,1.00
46222,Sant Joanet,2020-11-01,4,35,0.89,4454.25,613.46,0.86
46223,Sedaví,2020-11-01,1,80,0.99,16333.73,74.60,1.00
46224,Segart,2020-11-01,5,28,0.82,4938.04,49.83,0.99
46225,Sellent,2020-11-01,6,33,0.82,2934.73,364.28,0.88
46226,Sempere,2020-11-01,3,8,0.63,900.04,77.01,0.91
46227,Senyera,2020-11-01,3,46,0.93,6229.37,981.45,0.84
46228,Serra,2020-11-01,18,162,0.89,32089.93,2334.92,0.93
46229,Siete Aguas,2020-11-01,7,75,0.91,16868.06,610.08,0.96
46230,Silla,2020-11-01,44,358,0.88,56913.29,3100.15,0.95
46231,Simat de la Valldigna,2020-11-01,6,97,0.94,10245.13,270.52,0.97
46232,Sinarcas,2020-11-01,1,146,0.99,22318.28,28.63,1.00
46233,Sollana,2020-11-01,11,150,0.93,23266.24,1225.65,0.95
46234,Sot de Chera,2020-11-01,6,38,0.84,2924.28,48.46,0.98
46235,Sueca,2020-11-01,22,555,0.96,86227.80,1390.55,0.98
46236,Sumacàrcer,2020-11-01,8,84,0.90,9169.14,540.91,0.94
46237,Tavernes Blanques,2020-11-01,5,89,0.94,10809.68,349.74,0.97
46238,Tavernes de la Valldigna,2020-11-01,19,344,0.94,51798.09,1110.62,0.98
46239,Teresa de Cofrentes,2020-11-01,21,78,0.73,8311.21,1059.08,0.87
46240,Terrateig,2020-11-01,0,15,1.00,1255.61,0.00,1.00
46241,Titaguas,2020-11-01,0,79,1.00,7582.09,0.00,1.00
46242,Torrebaja,2020-11-01,4,34,0.88,4347.43,482.00,0.89
46243,Torrella,2020-11-01,5,19,0.74,1550.98,662.45,0.57
46244,Torrent,2020-11-01,148,1276,0.88,224636.83,11970.99,0.95
46245,Torres Torres,2020-11-01,1,41,0.98,13036.39,31.75,1.00
46246,Tous,2020-11-01,7,75,0.91,11022.69,636.10,0.94
46247,Tuéjar,2020-11-01,3,67,0.96,8742.76,186.91,0.98
46248,Turís,2020-11-01,41,345,0.88,66156.71,9741.46,0.85
46249,Utiel,2020-11-01,23,482,0.95,61305.91,1835.68,0.97
46250,València,2020-11-01,396,6046,0.93,727121.71,32812.08,0.95
46251,Vallada,2020-11-01,20,83,0.76,10988.97,1839.89,0.83
46252,Vallanca,2020-11-01,15,37,0.59,3294.13,1343.68,0.59
46253,Vallés,2020-11-01,5,16,0.69,1215.89,249.95,0.79
46254,Venta del Moro,2020-11-01,1,223,1.00,20713.56,103.02,1.00
46255,Vilallonga / Villalonga,2020-11-01,27,100,0.73,11009.21,2206.11,0.80
46256,Vilamarxant,2020-11-01,17,373,0.95,65042.78,1043.80,0.98
46257,Castelló,2020-11-01,13,167,0.92,23476.26,631.94,0.97
46258,Villar del Arzobispo,2020-11-01,4,159,0.97,24408.73,186.18,0.99
46259,Villargordo del Cabriel,2020-11-01,1,83,0.99,9574.54,390.14,0.96
46260,Vinalesa,2020-11-01,8,109,0.93,10227.62,329.10,0.97
46261,Yátova,2020-11-01,0,84,1.00,11177.29,0.00,1.00
46262,La Yesa,2020-11-01,0,31,1.00,3066.58,0.00,1.00
46263,Zarra,2020-11-01,0,43,1.00,3630.93,0.00,1.00
46902,Gátova,2020-11-01,8,46,0.83,5322.91,751.89,0.86
46903,San Antonio de Benagéber,2020-11-01,53,329,0.84,64163.59,5520.45,0.91
46904,Benicull de Xúquer,2020-11-01,2,48,0.96,5639.22,55.26,0.99
