id,name,date,incomplete,total,percentage
23084,Sorihuela del Guadalimar,2021-01-31,7,223,0.97
23085,Torreblascopedro,2021-01-31,14,260,0.95
23086,Torre del Campo,2021-01-31,50,922,0.95
23087,Torredonjimeno,2021-01-31,24,509,0.95
23088,Torreperogil,2021-01-31,46,445,0.90
23090,Torres,2021-01-31,4,163,0.98
23091,Torres de Albánchez,2021-01-31,10,159,0.94
23092,Úbeda,2021-01-31,109,2850,0.96
23093,Valdepeñas de Jaén,2021-01-31,9,255,0.96
23094,Vilches,2021-01-31,15,392,0.96
23095,Villacarrillo,2021-01-31,176,556,0.68
23096,Villanueva de la Reina,2021-01-31,22,388,0.94
23097,Villanueva del Arzobispo,2021-01-31,7,947,0.99
23098,Villardompardo,2021-01-31,1,76,0.99
23099,Los Villares,2021-01-31,34,568,0.94
23101,Villarrodrigo,2021-01-31,5,165,0.97
23901,Cárcheles,2021-01-31,7,161,0.96
23902,Bedmar y Garcíez,2021-01-31,14,357,0.96
23903,Villatorres,2021-01-31,28,252,0.89
23904,Santiago-Pontones,2021-01-31,143,932,0.85
23905,Arroyo del Ojanco,2021-01-31,19,239,0.92
29001,Alameda,2021-01-31,45,159,0.72
29002,Alcaucín,2021-01-31,47,486,0.90
29003,Alfarnate,2021-01-31,8,162,0.95
29004,Alfarnatejo,2021-01-31,11,165,0.93
29005,Algarrobo,2021-01-31,34,569,0.94
29006,Algatocín,2021-01-31,7,90,0.92
29007,Alhaurín de la Torre,2021-01-31,417,1976,0.79
29008,Alhaurín el Grande,2021-01-31,228,915,0.75
29009,Almáchar,2021-01-31,4,272,0.99
29010,Almargen,2021-01-31,21,212,0.90
29011,Almogía,2021-01-31,55,338,0.84
29012,Álora,2021-01-31,163,1068,0.85
29013,Alozaina,2021-01-31,13,275,0.95
29014,Alpandeire,2021-01-31,6,75,0.92
29015,Antequera,2021-01-31,255,3055,0.92
29016,Árchez,2021-01-31,2,136,0.99
29017,Archidona,2021-01-31,25,1072,0.98
29018,Ardales,2021-01-31,0,529,1.00
29019,Arenas,2021-01-31,17,292,0.94
29020,Arriate,2021-01-31,102,164,0.38
29021,Atajate,2021-01-31,4,70,0.94
29022,Benadalid,2021-01-31,33,145,0.77
29023,Benahavís,2021-01-31,408,2485,0.84
29024,Benalauría,2021-01-31,18,90,0.80
29025,Benalmádena,2021-01-31,350,2601,0.87
29026,Benamargosa,2021-01-31,4,185,0.98
29027,Benamocarra,2021-01-31,1,169,0.99
29028,Benaoján,2021-01-31,46,190,0.76
29029,Benarrabá,2021-01-31,7,144,0.95
29030,El Borge,2021-01-31,2,267,0.99
29031,El Burgo,2021-01-31,52,272,0.81
29032,Campillos,2021-01-31,68,751,0.91
29033,Canillas de Aceituno,2021-01-31,8,458,0.98
29034,Canillas de Albaida,2021-01-31,8,427,0.98
29035,Cañete la Real,2021-01-31,15,219,0.93
29036,Carratraca,2021-01-31,11,79,0.86
29037,Cartajima,2021-01-31,21,59,0.64
29038,Cártama,2021-01-31,273,1260,0.78
29039,Casabermeja,2021-01-31,52,568,0.91
29040,Casarabonela,2021-01-31,38,219,0.83
29041,Casares,2021-01-31,212,1331,0.84
29042,Coín,2021-01-31,240,1384,0.83
29043,Colmenar,2021-01-31,3,946,1.00
29044,Comares,2021-01-31,3,527,0.99
29045,Cómpeta,2021-01-31,32,803,0.96
29046,Cortes de la Frontera,2021-01-31,64,504,0.87
29047,Cuevas Bajas,2021-01-31,55,114,0.52
29048,Cuevas del Becerro,2021-01-31,78,107,0.27
29049,Cuevas de San Marcos,2021-01-31,39,186,0.79
29050,Cútar,2021-01-31,10,226,0.96
29051,Estepona,2021-01-31,1128,6709,0.83
29052,Faraján,2021-01-31,1,29,0.97
29053,Frigiliana,2021-01-31,29,603,0.95
29054,Fuengirola,2021-01-31,308,1968,0.84
29055,Fuente de Piedra,2021-01-31,47,294,0.84
29056,Gaucín,2021-01-31,2,288,0.99
29057,Genalguacil,2021-01-31,11,118,0.91
29058,Guaro,2021-01-31,32,130,0.75
29059,Humilladero,2021-01-31,35,326,0.89
29060,Igualeja,2021-01-31,35,251,0.86
29061,Istán,2021-01-31,61,565,0.89
29062,Iznate,2021-01-31,0,77,1.00
29063,Jimera de Líbar,2021-01-31,14,124,0.89
29064,Jubrique,2021-01-31,14,158,0.91
29065,Júzcar,2021-01-31,2,93,0.98
29066,Macharaviaya,2021-01-31,6,155,0.96
29067,Málaga,2021-01-31,145,34735,1.00
29068,Manilva,2021-01-31,339,1432,0.76
29069,Marbella,2021-01-31,1724,9151,0.81
29070,Mijas,2021-01-31,405,6315,0.94
29071,Moclinejo,2021-01-31,5,222,0.98
29072,Mollina,2021-01-31,61,382,0.84
29073,Monda,2021-01-31,61,576,0.89
29074,Montejaque,2021-01-31,19,154,0.88
29075,Nerja,2021-01-31,108,2172,0.95
29076,Ojén,2021-01-31,99,877,0.89
29077,Parauta,2021-01-31,14,218,0.94
29079,Periana,2021-01-31,41,591,0.93
29080,Pizarra,2021-01-31,56,497,0.89
29081,Pujerra,2021-01-31,15,98,0.85
29082,Rincón de la Victoria,2021-01-31,80,2038,0.96
29083,Riogordo,2021-01-31,15,375,0.96
29084,Ronda,2021-01-31,373,2817,0.87
29085,Salares,2021-01-31,10,144,0.93
29086,Sayalonga,2021-01-31,3,322,0.99
29087,Sedella,2021-01-31,2,250,0.99
29088,Sierra de Yeguas,2021-01-31,38,177,0.79
29089,Teba,2021-01-31,40,270,0.85
29090,Tolox,2021-01-31,75,796,0.91
29091,Torrox,2021-01-31,172,2077,0.92
29092,Totalán,2021-01-31,0,202,1.00
29093,Valle de Abdalajís,2021-01-31,38,155,0.75
29094,Vélez-Málaga,2021-01-31,449,6271,0.93
29095,Villanueva de Algaidas,2021-01-31,72,222,0.68
29096,Villanueva del Rosario,2021-01-31,71,312,0.77
29097,Villanueva del Trabuco,2021-01-31,67,650,0.90
29098,Villanueva de Tapia,2021-01-31,35,111,0.68
29099,Viñuela,2021-01-31,40,574,0.93
29100,Yunquera,2021-01-31,41,463,0.91
29901,Torremolinos,2021-01-31,51,2200,0.98
29902,Villanueva de la Concepción,2021-01-31,19,160,0.88
41001,Aguadulce,2021-01-31,46,115,0.60
41002,Alanís,2021-01-31,32,227,0.86
41003,Albaida del Aljarafe,2021-01-31,13,187,0.93
41004,Alcalá de Guadaíra,2021-01-31,784,3367,0.77
41005,Alcalá del Río,2021-01-31,212,477,0.56
41006,Alcolea del Río,2021-01-31,38,198,0.81
41007,La Algaba,2021-01-31,111,696,0.84
41008,Algámitas,2021-01-31,18,117,0.85
41009,Almadén de la Plata,2021-01-31,19,155,0.88
41010,Almensilla,2021-01-31,22,272,0.92
41011,Arahal,2021-01-31,93,975,0.90
41012,Aznalcázar,2021-01-31,32,657,0.95
41013,Aznalcóllar,2021-01-31,60,483,0.88
41014,Badolatosa,2021-01-31,21,189,0.89
41015,Benacazón,2021-01-31,8,317,0.97
41016,Bollullos de la Mitación,2021-01-31,43,875,0.95
41017,Bormujos,2021-01-31,109,1106,0.90
41018,Brenes,2021-01-31,25,273,0.91
41019,Burguillos,2021-01-31,49,497,0.90
41020,Las Cabezas de San Juan,2021-01-31,159,1093,0.85
41021,Camas,2021-01-31,266,1390,0.81
41022,La Campana,2021-01-31,34,573,0.94
41023,Cantillana,2021-01-31,35,508,0.93
41024,Carmona,2021-01-31,287,2330,0.88
41025,Carrión de los Céspedes,2021-01-31,23,184,0.88
41026,Casariche,2021-01-31,50,364,0.86
41027,Castilblanco de los Arroyos,2021-01-31,69,457,0.85
41028,Castilleja de Guzmán,2021-01-31,12,238,0.95
41029,Castilleja de la Cuesta,2021-01-31,39,736,0.95
41030,Castilleja del Campo,2021-01-31,11,66,0.83
41031,El Castillo de las Guardas,2021-01-31,57,418,0.86
41032,Cazalla de la Sierra,2021-01-31,54,488,0.89
41033,Constantina,2021-01-31,36,385,0.91
41034,Coria del Río,2021-01-31,98,594,0.84
41035,Coripe,2021-01-31,12,154,0.92
41036,El Coronil,2021-01-31,40,383,0.90
41037,Los Corrales,2021-01-31,19,261,0.93
41038,Dos Hermanas,2021-01-31,714,5349,0.87
41039,Écija,2021-01-31,285,1530,0.81
41040,Espartinas,2021-01-31,110,1349,0.92
41041,Estepa,2021-01-31,86,483,0.82
41042,Fuentes de Andalucía,2021-01-31,44,513,0.91
41043,El Garrobo,2021-01-31,24,218,0.89
41044,Gelves,2021-01-31,92,379,0.76
41045,Gerena,2021-01-31,29,637,0.95
41046,Gilena,2021-01-31,27,162,0.83
41047,Gines,2021-01-31,67,1077,0.94
41048,Guadalcanal,2021-01-31,22,363,0.94
41049,Guillena,2021-01-31,186,1063,0.83
41050,Herrera,2021-01-31,40,398,0.90
41051,Huévar del Aljarafe,2021-01-31,26,298,0.91
41052,La Lantejuela,2021-01-31,19,160,0.88
41053,Lebrija,2021-01-31,111,1241,0.91
41054,Lora de Estepa,2021-01-31,19,156,0.88
41055,Lora del Río,2021-01-31,203,638,0.68
41056,La Luisiana,2021-01-31,45,264,0.83
41057,El Madroño,2021-01-31,12,89,0.87
41058,Mairena del Alcor,2021-01-31,228,1004,0.77
41059,Mairena del Aljarafe,2021-01-31,165,1543,0.89
41060,Marchena,2021-01-31,143,1401,0.90
41061,Marinaleda,2021-01-31,103,187,0.45
41062,Martín de la Jara,2021-01-31,27,233,0.88
41063,Los Molares,2021-01-31,65,141,0.54
41064,Montellano,2021-01-31,100,291,0.66
41065,Morón de la Frontera,2021-01-31,106,1214,0.91
41066,Las Navas de la Concepción,2021-01-31,29,72,0.60
41067,Olivares,2021-01-31,26,470,0.94
41068,Osuna,2021-01-31,155,928,0.83
41069,Los Palacios y Villafranca,2021-01-31,154,1368,0.89
41070,Palomares del Río,2021-01-31,10,446,0.98
41071,Paradas,2021-01-31,105,268,0.61
41072,Pedrera,2021-01-31,24,181,0.87
41073,El Pedroso,2021-01-31,75,241,0.69
41074,Peñaflor,2021-01-31,51,250,0.80
41075,Pilas,2021-01-31,97,597,0.84
41076,Pruna,2021-01-31,14,176,0.92
41077,La Puebla de Cazalla,2021-01-31,21,424,0.95
41078,La Puebla de los Infantes,2021-01-31,33,212,0.84
41079,La Puebla del Río,2021-01-31,176,755,0.77
41080,El Real de la Jara,2021-01-31,9,80,0.89
41081,La Rinconada,2021-01-31,566,2423,0.77
41082,La Roda de Andalucía,2021-01-31,32,343,0.91
41083,El Ronquillo,2021-01-31,28,254,0.89
41084,El Rubio,2021-01-31,58,174,0.67
41085,Salteras,2021-01-31,77,741,0.90
41086,San Juan de Aznalfarache,2021-01-31,80,929,0.91
41087,Sanlúcar la Mayor,2021-01-31,41,1129,0.96
41088,San Nicolás del Puerto,2021-01-31,23,132,0.83
41089,Santiponce,2021-01-31,28,486,0.94
41090,El Saucejo,2021-01-31,47,308,0.85
41091,Sevilla,2021-01-31,1344,20088,0.93
41092,Tocina,2021-01-31,18,485,0.96
41093,Tomares,2021-01-31,153,1238,0.88
41094,Umbrete,2021-01-31,124,308,0.60
41095,Utrera,2021-01-31,549,3356,0.84
41096,Valencina de la Concepción,2021-01-31,52,648,0.92
41097,Villamanrique de la Condesa,2021-01-31,24,305,0.92
41098,Villanueva del Ariscal,2021-01-31,27,384,0.93
41099,Villanueva del Río y Minas,2021-01-31,125,480,0.74
41100,Villanueva de San Juan,2021-01-31,3,49,0.94
41101,Villaverde del Río,2021-01-31,41,283,0.86
41102,El Viso del Alcor,2021-01-31,25,922,0.97
41901,Cañada Rosal,2021-01-31,13,343,0.96
41902,Isla Mayor,2021-01-31,56,435,0.87
41903,El Cuervo de Sevilla,2021-01-31,42,487,0.91
41904,El Palmar de Troya,2021-01-31,34,98,0.65
,Montecorto,2021-01-31,30,176,0.83
,San Martín del Tesorillo,2021-01-31,29,116,0.75
,Serrato,2021-01-31,24,39,0.38
