id,name,date,incomplete,total,percentage
19129,Gascueña de Bornova,2021-01-31,1,28,0.96
19130,Guadalajara,2021-01-31,301,4307,0.93
19132,Henche,2021-01-31,0,23,1.00
19133,Heras de Ayuso,2021-01-31,1,32,0.97
19134,Herrería,2021-01-31,12,42,0.71
19135,Hiendelaencina,2021-01-31,8,82,0.90
19136,Hijes,2021-01-31,6,32,0.81
19138,Hita,2021-01-31,27,164,0.84
19139,Hombrados,2021-01-31,2,26,0.92
19142,Hontoba,2021-01-31,9,65,0.86
19143,Horche,2021-01-31,36,451,0.92
19145,Hortezuela de Océn,2021-01-31,3,32,0.91
19146,La Huerce,2021-01-31,2,201,0.99
19147,Huérmeces del Cerro,2021-01-31,0,32,1.00
19148,Huertahernando,2021-01-31,0,24,1.00
19150,Hueva,2021-01-31,1,61,0.98
19151,Humanes,2021-01-31,45,256,0.82
19152,Illana,2021-01-31,49,176,0.72
19153,Iniéstola,2021-01-31,5,22,0.77
19154,Las Inviernas,2021-01-31,6,78,0.92
19155,Irueste,2021-01-31,0,53,1.00
19156,Jadraque,2021-01-31,47,342,0.86
19157,Jirueque,2021-01-31,2,41,0.95
19159,Ledanca,2021-01-31,10,151,0.93
19160,Loranca de Tajuña,2021-01-31,29,103,0.72
19161,Lupiana,2021-01-31,3,100,0.97
19162,Luzaga,2021-01-31,10,74,0.86
19163,Luzón,2021-01-31,2,242,0.99
19165,Majaelrayo,2021-01-31,10,135,0.93
19166,Málaga del Fresno,2021-01-31,0,36,1.00
19167,Malaguilla,2021-01-31,5,47,0.89
19168,Mandayona,2021-01-31,7,182,0.96
19169,Mantiel,2021-01-31,12,139,0.91
19170,Maranchón,2021-01-31,62,604,0.90
19171,Marchamalo,2021-01-31,49,541,0.91
19172,Masegoso de Tajuña,2021-01-31,6,67,0.91
19173,Matarrubia,2021-01-31,6,32,0.81
19174,Matillas,2021-01-31,0,37,1.00
19175,Mazarete,2021-01-31,4,125,0.97
19176,Mazuecos,2021-01-31,14,103,0.86
19177,Medranda,2021-01-31,0,40,1.00
19178,Megina,2021-01-31,2,67,0.97
19179,Membrillera,2021-01-31,0,66,1.00
19181,Miedes de Atienza,2021-01-31,2,69,0.97
19182,La Mierla,2021-01-31,3,54,0.94
19183,Milmarcos,2021-01-31,5,105,0.95
19184,Millana,2021-01-31,2,50,0.96
19185,La Miñosa,2021-01-31,4,127,0.97
19186,Mirabueno,2021-01-31,7,78,0.91
19187,Miralrío,2021-01-31,2,39,0.95
19188,Mochales,2021-01-31,4,101,0.96
19189,Mohernando,2021-01-31,1,54,0.98
19190,Molina de Aragón,2021-01-31,82,475,0.83
19191,Monasterio,2021-01-31,3,35,0.91
19192,Mondéjar,2021-01-31,3,242,0.99
19193,Montarrón,2021-01-31,0,69,1.00
19194,Moratilla de los Meleros,2021-01-31,2,79,0.97
19195,Morenilla,2021-01-31,8,62,0.87
19196,Muduex,2021-01-31,13,84,0.85
19197,Las Navas de Jadraque,2021-01-31,0,25,1.00
19198,Negredo,2021-01-31,0,30,1.00
19199,Ocentejo,2021-01-31,3,75,0.96
19200,El Olivar,2021-01-31,2,71,0.97
19201,Olmeda de Cobeta,2021-01-31,3,51,0.94
19202,La Olmeda de Jadraque,2021-01-31,1,33,0.97
19203,El Ordial,2021-01-31,6,148,0.96
19204,Orea,2021-01-31,2,178,0.99
19208,Pálmaces de Jadraque,2021-01-31,5,55,0.91
19209,Pardos,2021-01-31,1,25,0.96
19210,Paredes de Sigüenza,2021-01-31,6,67,0.91
19211,Pareja,2021-01-31,34,368,0.91
19212,Pastrana,2021-01-31,28,231,0.88
19213,El Pedregal,2021-01-31,11,65,0.83
19214,Peñalén,2021-01-31,1,67,0.99
19215,Peñalver,2021-01-31,4,118,0.97
19216,Peralejos de las Truchas,2021-01-31,9,182,0.95
19217,Peralveche,2021-01-31,2,79,0.97
19218,Pinilla de Jadraque,2021-01-31,0,50,1.00
19219,Pinilla de Molina,2021-01-31,0,31,1.00
19220,Pioz,2021-01-31,25,242,0.90
19221,Piqueras,2021-01-31,2,30,0.93
19222,El Pobo de Dueñas,2021-01-31,31,114,0.73
19223,Poveda de la Sierra,2021-01-31,3,86,0.97
19224,Pozo de Almoguera,2021-01-31,10,45,0.78
19225,Pozo de Guadalajara,2021-01-31,3,112,0.97
19226,Prádena de Atienza,2021-01-31,0,81,1.00
19227,Prados Redondos,2021-01-31,11,95,0.88
19228,Puebla de Beleña,2021-01-31,2,102,0.98
19229,Puebla de Valles,2021-01-31,0,21,1.00
19230,Quer,2021-01-31,21,165,0.87
19231,Rebollosa de Jadraque,2021-01-31,0,11,1.00
19232,El Recuenco,2021-01-31,0,67,1.00
19233,Renera,2021-01-31,4,86,0.95
19234,Retiendas,2021-01-31,4,79,0.95
19235,Riba de Saelices,2021-01-31,22,129,0.83
19237,Rillo de Gallo,2021-01-31,1,72,0.99
19238,Riofrío del Llano,2021-01-31,2,70,0.97
19239,Robledillo de Mohernando,2021-01-31,1,53,0.98
19240,Robledo de Corpes,2021-01-31,0,47,1.00
19241,Romanillos de Atienza,2021-01-31,1,33,0.97
19242,Romanones,2021-01-31,7,90,0.92
19243,Rueda de la Sierra,2021-01-31,13,90,0.86
19244,Sacecorbo,2021-01-31,0,123,1.00
19245,Sacedón,2021-01-31,16,537,0.97
19246,Saelices de la Sal,2021-01-31,0,13,1.00
19247,Salmerón,2021-01-31,16,94,0.83
19248,San Andrés del Congosto,2021-01-31,0,25,1.00
19249,San Andrés del Rey,2021-01-31,0,43,1.00
19250,Santiuste,2021-01-31,4,12,0.67
19251,Saúca,2021-01-31,12,218,0.94
19252,Sayatón,2021-01-31,11,108,0.90
19254,Selas,2021-01-31,4,58,0.93
19255,Setiles,2021-01-31,7,64,0.89
19256,Sienes,2021-01-31,13,109,0.88
19257,Sigüenza,2021-01-31,138,1428,0.90
19258,Solanillos del Extremo,2021-01-31,2,45,0.96
19259,Somolinos,2021-01-31,5,32,0.84
19260,El Sotillo,2021-01-31,0,28,1.00
19261,Sotodosos,2021-01-31,4,38,0.89
19262,Tamajón,2021-01-31,19,333,0.94
19263,Taragudo,2021-01-31,2,55,0.96
19264,Taravilla,2021-01-31,5,137,0.96
19265,Tartanedo,2021-01-31,36,388,0.91
19266,Tendilla,2021-01-31,9,130,0.93
19267,Terzaga,2021-01-31,3,90,0.97
19268,Tierzo,2021-01-31,1,95,0.99
19269,La Toba,2021-01-31,3,34,0.91
19270,Tordelrábano,2021-01-31,1,29,0.97
19271,Tordellego,2021-01-31,1,28,0.96
19272,Tordesilos,2021-01-31,12,66,0.82
19274,Torija,2021-01-31,27,298,0.91
19277,Torrecuadrada de Molina,2021-01-31,3,44,0.93
19278,Torrecuadradilla,2021-01-31,0,22,1.00
19279,Torre del Burgo,2021-01-31,1,43,0.98
19280,Torrejón del Rey,2021-01-31,32,238,0.87
19281,Torremocha de Jadraque,2021-01-31,0,14,1.00
19282,Torremocha del Campo,2021-01-31,30,313,0.90
19283,Torremocha del Pinar,2021-01-31,0,31,1.00
19284,Torremochuela,2021-01-31,6,41,0.85
19285,Torrubia,2021-01-31,2,20,0.90
19286,Tórtola de Henares,2021-01-31,15,139,0.89
19287,Tortuera,2021-01-31,45,127,0.65
19288,Tortuero,2021-01-31,1,127,0.99
19289,Traíd,2021-01-31,3,50,0.94
19290,Trijueque,2021-01-31,13,210,0.94
19291,Trillo,2021-01-31,38,478,0.92
19293,Uceda,2021-01-31,40,316,0.87
19294,Ujados,2021-01-31,5,37,0.86
19296,Utande,2021-01-31,1,40,0.98
19297,Valdarachas,2021-01-31,2,18,0.89
19298,Valdearenas,2021-01-31,0,40,1.00
19299,Valdeavellano,2021-01-31,0,39,1.00
19300,Valdeaveruelo,2021-01-31,28,133,0.79
19301,Valdeconcha,2021-01-31,3,29,0.90
19302,Valdegrudas,2021-01-31,1,25,0.96
19303,Valdelcubo,2021-01-31,7,65,0.89
19304,Valdenuño Fernández,2021-01-31,0,35,1.00
19305,Valdepeñas de la Sierra,2021-01-31,20,328,0.94
19306,Valderrebollo,2021-01-31,4,32,0.88
19307,Valdesotos,2021-01-31,1,87,0.99
19308,Valfermoso de Tajuña,2021-01-31,2,146,0.99
19309,Valhermoso,2021-01-31,4,74,0.95
19310,Valtablado del Río,2021-01-31,0,37,1.00
19311,Valverde de los Arroyos,2021-01-31,9,158,0.94
19314,Viana de Jadraque,2021-01-31,2,35,0.94
19317,Villanueva de Alcorón,2021-01-31,16,127,0.87
19318,Villanueva de Argecilla,2021-01-31,1,26,0.96
19319,Villanueva de la Torre,2021-01-31,18,219,0.92
19321,Villares de Jadraque,2021-01-31,2,40,0.95
19322,Villaseca de Henares,2021-01-31,1,36,0.97
19323,Villaseca de Uceda,2021-01-31,2,22,0.91
19324,Villel de Mesa,2021-01-31,15,161,0.91
19325,Viñuelas,2021-01-31,1,53,0.98
19326,Yebes,2021-01-31,73,327,0.78
19327,Yebra,2021-01-31,11,163,0.93
19329,Yélamos de Abajo,2021-01-31,3,44,0.93
19330,Yélamos de Arriba,2021-01-31,16,52,0.69
19331,Yunquera de Henares,2021-01-31,38,256,0.85
19332,La Yunta,2021-01-31,23,87,0.74
19333,Zaorejas,2021-01-31,23,183,0.87
19334,Zarzuela de Jadraque,2021-01-31,2,22,0.91
19335,Zorita de los Canes,2021-01-31,5,94,0.95
19901,Semillas,2021-01-31,2,68,0.97
45001,Ajofrín,2021-01-31,30,232,0.87
45002,Alameda de la Sagra,2021-01-31,25,254,0.90
45003,Albarreal de Tajo,2021-01-31,7,120,0.94
45004,Alcabón,2021-01-31,25,76,0.67
45005,Alcañizo,2021-01-31,0,79,1.00
45006,Alcaudete de la Jara,2021-01-31,8,181,0.96
45007,Alcolea de Tajo,2021-01-31,29,254,0.89
45008,Aldea en Cabo,2021-01-31,7,54,0.87
45009,Aldeanueva de Barbarroya,2021-01-31,7,194,0.96
45010,Aldeanueva de San Bartolomé,2021-01-31,22,143,0.85
45011,Almendral de la Cañada,2021-01-31,3,111,0.97
45012,Almonacid de Toledo,2021-01-31,1,224,1.00
45013,Almorox,2021-01-31,41,448,0.91
45014,Añover de Tajo,2021-01-31,100,471,0.79
45015,Arcicóllar,2021-01-31,7,108,0.94
45016,Argés,2021-01-31,7,490,0.99
45017,Azután,2021-01-31,3,105,0.97
45018,Barcience,2021-01-31,2,113,0.98
45019,Bargas,2021-01-31,45,897,0.95
45020,Belvís de la Jara,2021-01-31,20,418,0.95
45021,Borox,2021-01-31,12,534,0.98
45022,Buenaventura,2021-01-31,13,115,0.89
45023,Burguillos de Toledo,2021-01-31,18,372,0.95
45024,Burujón,2021-01-31,14,220,0.94
45025,Cabañas de la Sagra,2021-01-31,7,179,0.96
45026,Cabañas de Yepes,2021-01-31,2,67,0.97
45027,Cabezamesada,2021-01-31,26,72,0.64
45028,Calera y Chozas,2021-01-31,18,652,0.97
45029,Caleruela,2021-01-31,8,53,0.85
45030,Calzada de Oropesa,2021-01-31,3,192,0.98
45031,Camarena,2021-01-31,59,361,0.84
45032,Camarenilla,2021-01-31,1,67,0.99
45033,El Campillo de la Jara,2021-01-31,1,146,0.99
45034,Camuñas,2021-01-31,5,286,0.98
45035,Cardiel de los Montes,2021-01-31,20,105,0.81
45036,Carmena,2021-01-31,5,155,0.97
45037,El Carpio de Tajo,2021-01-31,11,252,0.96
45038,Carranque,2021-01-31,70,339,0.79
45039,Carriches,2021-01-31,0,75,1.00
45040,El Casar de Escalona,2021-01-31,51,323,0.84
45041,Casarrubios del Monte,2021-01-31,41,647,0.94
45042,Casasbuenas,2021-01-31,2,57,0.96
45043,Castillo de Bayuela,2021-01-31,10,245,0.96
45045,Cazalegas,2021-01-31,14,457,0.97
45046,Cebolla,2021-01-31,8,257,0.97
45047,Cedillo del Condado,2021-01-31,46,306,0.85
45048,Los Cerralbos,2021-01-31,6,108,0.94
45049,Cervera de los Montes,2021-01-31,1,123,0.99
45050,Ciruelos,2021-01-31,0,85,1.00
45051,Cobeja,2021-01-31,74,139,0.47
45052,Cobisa,2021-01-31,23,336,0.93
45053,Consuegra,2021-01-31,22,919,0.98
45054,Corral de Almaguer,2021-01-31,94,615,0.85
45055,Cuerva,2021-01-31,15,137,0.89
45056,Chozas de Canales,2021-01-31,22,246,0.91
45057,Chueca,2021-01-31,1,57,0.98
45058,Domingo Pérez,2021-01-31,3,117,0.97
45059,Dosbarrios,2021-01-31,13,326,0.96
45060,Erustes,2021-01-31,0,70,1.00
45061,Escalona,2021-01-31,17,882,0.98
45062,Escalonilla,2021-01-31,2,192,0.99
45063,Espinoso del Rey,2021-01-31,2,159,0.99
45064,Esquivias,2021-01-31,20,388,0.95
45065,La Estrella,2021-01-31,1,144,0.99
45066,Fuensalida,2021-01-31,49,632,0.92
45067,Gálvez,2021-01-31,6,255,0.98
45068,Garciotum,2021-01-31,3,103,0.97
45069,Gerindote,2021-01-31,7,160,0.96
45070,Guadamur,2021-01-31,18,254,0.93
45071,La Guardia,2021-01-31,36,507,0.93
45072,Las Herencias,2021-01-31,20,214,0.91
45073,Herreruela de Oropesa,2021-01-31,2,99,0.98
45074,Hinojosa de San Vicente,2021-01-31,11,139,0.92
45075,Hontanar,2021-01-31,8,112,0.93
45076,Hormigos,2021-01-31,41,191,0.79
45077,Huecas,2021-01-31,25,137,0.82
45078,Huerta de Valdecarábanos,2021-01-31,1,304,1.00
45079,La Iglesuela del Tiétar,2021-01-31,25,319,0.92
45080,Illán de Vacas,2021-01-31,2,29,0.93
45081,Illescas,2021-01-31,239,1689,0.86
45082,Lagartera,2021-01-31,15,191,0.92
45083,Layos,2021-01-31,31,135,0.77
45084,Lillo,2021-01-31,11,381,0.97
45085,Lominchar,2021-01-31,4,252,0.98
45086,Lucillos,2021-01-31,2,126,0.98
45087,Madridejos,2021-01-31,24,910,0.97
45088,Magán,2021-01-31,16,201,0.92
45089,Malpica de Tajo,2021-01-31,14,259,0.95
45090,Manzaneque,2021-01-31,0,80,1.00
45091,Maqueda,2021-01-31,6,196,0.97
45092,Marjaliza,2021-01-31,7,70,0.90
45093,Marrupe,2021-01-31,2,82,0.98
45094,Mascaraque,2021-01-31,6,215,0.97
45095,La Mata,2021-01-31,6,77,0.92
45096,Mazarambroz,2021-01-31,2,329,0.99
45097,Mejorada,2021-01-31,0,255,1.00
45098,Menasalbas,2021-01-31,57,375,0.85
45099,Méntrida,2021-01-31,40,935,0.96
45100,Mesegar de Tajo,2021-01-31,4,56,0.93
45101,Miguel Esteban,2021-01-31,23,294,0.92
45102,Mocejón,2021-01-31,7,402,0.98
45103,Mohedas de la Jara,2021-01-31,7,149,0.95
45104,Montearagón,2021-01-31,5,67,0.93
45105,Montesclaros,2021-01-31,10,122,0.92
45106,Mora,2021-01-31,42,727,0.94
45107,Nambroca,2021-01-31,23,455,0.95
45108,La Nava de Ricomalillo,2021-01-31,1,118,0.99
45109,Navahermosa,2021-01-31,28,427,0.93
45110,Navalcán,2021-01-31,5,284,0.98
45111,Navalmoralejo,2021-01-31,2,85,0.98
45112,Los Navalmorales,2021-01-31,19,362,0.95
45113,Los Navalucillos,2021-01-31,36,599,0.94
45114,Navamorcuende,2021-01-31,5,256,0.98
45115,Noblejas,2021-01-31,8,466,0.98
45116,Noez,2021-01-31,30,163,0.82
45117,Nombela,2021-01-31,11,196,0.94
45118,Novés,2021-01-31,71,309,0.77
45119,Numancia de la Sagra,2021-01-31,20,401,0.95
45120,Nuño Gómez,2021-01-31,3,79,0.96
45121,Ocaña,2021-01-31,50,945,0.95
45122,Olías del Rey,2021-01-31,66,791,0.92
45123,Ontígola,2021-01-31,50,391,0.87
45124,Orgaz,2021-01-31,23,470,0.95
45125,Oropesa,2021-01-31,40,509,0.92
45126,Otero,2021-01-31,17,83,0.80
45127,Palomeque,2021-01-31,7,168,0.96
45128,Pantoja,2021-01-31,6,333,0.98
45129,Paredes de Escalona,2021-01-31,1,87,0.99
45130,Parrillas,2021-01-31,10,160,0.94
45131,Pelahustán,2021-01-31,3,133,0.98
45132,Pepino,2021-01-31,38,543,0.93
45133,Polán,2021-01-31,44,450,0.90
45134,Portillo de Toledo,2021-01-31,26,182,0.86
45135,La Puebla de Almoradiel,2021-01-31,11,557,0.98
45136,La Puebla de Montalbán,2021-01-31,70,723,0.90
45137,La Pueblanueva,2021-01-31,14,272,0.95
45138,El Puente del Arzobispo,2021-01-31,18,108,0.83
45139,Puerto de San Vicente,2021-01-31,3,130,0.98
45140,Pulgar,2021-01-31,1,171,0.99
45141,Quero,2021-01-31,15,212,0.93
45142,Quintanar de la Orden,2021-01-31,73,862,0.92
45143,Quismondo,2021-01-31,3,137,0.98
45144,El Real de San Vicente,2021-01-31,17,308,0.94
45145,Recas,2021-01-31,45,291,0.85
45146,Retamoso de la Jara,2021-01-31,2,66,0.97
45147,Rielves,2021-01-31,5,116,0.96
45148,Robledo del Mazo,2021-01-31,7,169,0.96
45149,El Romeral,2021-01-31,7,217,0.97
45150,San Bartolomé de las Abiertas,2021-01-31,0,137,1.00
45151,San Martín de Montalbán,2021-01-31,5,110,0.95
45152,San Martín de Pusa,2021-01-31,6,94,0.94
45153,San Pablo de los Montes,2021-01-31,21,295,0.93
45154,San Román de los Montes,2021-01-31,12,403,0.97
45155,Santa Ana de Pusa,2021-01-31,3,106,0.97
45156,Santa Cruz de la Zarza,2021-01-31,17,638,0.97
45157,Santa Cruz del Retamar,2021-01-31,14,388,0.96
45158,Santa Olalla,2021-01-31,28,242,0.88
45159,Sartajada,2021-01-31,1,59,0.98
45160,Segurilla,2021-01-31,25,183,0.86
45161,Seseña,2021-01-31,74,1163,0.94
45162,Sevilleja de la Jara,2021-01-31,31,431,0.93
45163,Sonseca,2021-01-31,48,817,0.94
45164,Sotillo de las Palomas,2021-01-31,13,65,0.80
45165,Talavera de la Reina,2021-01-31,139,4286,0.97
45166,Tembleque,2021-01-31,16,514,0.97
45167,El Toboso,2021-01-31,16,380,0.96
45168,Toledo,2021-01-31,627,6529,0.90
45169,Torralba de Oropesa,2021-01-31,2,50,0.96
45170,Torrecilla de la Jara,2021-01-31,15,86,0.83
45171,La Torre de Esteban Hambrán,2021-01-31,17,182,0.91
45172,Torrico,2021-01-31,1,95,0.99
45173,Torrijos,2021-01-31,44,621,0.93
45174,Totanés,2021-01-31,13,93,0.86
45175,Turleque,2021-01-31,17,205,0.92
45176,Ugena,2021-01-31,63,258,0.76
45177,Urda,2021-01-31,3,446,0.99
45179,Valdeverdeja,2021-01-31,37,142,0.74
45180,Valmojado,2021-01-31,10,353,0.97
45181,Velada,2021-01-31,34,313,0.89
45182,Las Ventas con Peña Aguilera,2021-01-31,31,273,0.89
45183,Las Ventas de Retamosa,2021-01-31,70,231,0.70
45184,Las Ventas de San Julián,2021-01-31,10,55,0.82
45185,Villacañas,2021-01-31,32,1370,0.98
45186,La Villa de Don Fadrique,2021-01-31,2,434,1.00
45187,Villafranca de los Caballeros,2021-01-31,21,355,0.94
45188,Villaluenga de la Sagra,2021-01-31,39,427,0.91
45189,Villamiel de Toledo,2021-01-31,3,126,0.98
45190,Villaminaya,2021-01-31,0,71,1.00
45191,Villamuelas,2021-01-31,18,101,0.82
45192,Villanueva de Alcardete,2021-01-31,12,463,0.97
45193,Villanueva de Bogas,2021-01-31,5,167,0.97
45194,Villarejo de Montalbán,2021-01-31,4,24,0.83
45195,Villarrubia de Santiago,2021-01-31,10,504,0.98
45196,Villaseca de la Sagra,2021-01-31,27,244,0.89
45197,Villasequilla,2021-01-31,13,320,0.96
45198,Villatobas,2021-01-31,3,419,0.99
45199,El Viso de San Juan,2021-01-31,70,459,0.85
45200,Los Yébenes,2021-01-31,57,742,0.92
45201,Yeles,2021-01-31,25,402,0.94
45202,Yepes,2021-01-31,46,483,0.90
45203,Yuncler,2021-01-31,34,283,0.88
45204,Yunclillos,2021-01-31,23,104,0.78
45205,Yuncos,2021-01-31,63,503,0.87
45901,Santo Domingo-Caudilla,2021-01-31,23,227,0.90
,Comunidad de Albalate de Zorita e Illana,2021-01-31,0,20,1.00
