id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
16189,Salvacañete,2020-01-01,2,10,0.80,1681.23,368.97,0.78
16190,San Clemente,2020-01-01,57,259,0.78,49404.63,7981.21,0.84
16191,San Lorenzo de la Parrilla,2020-01-01,10,91,0.89,13526.96,1333.49,0.90
16192,San Martín de Boniches,2020-01-01,2,12,0.83,1513.67,67.42,0.96
16193,San Pedro Palmiches,2020-01-01,9,33,0.73,3347.44,550.84,0.84
16194,Santa Cruz de Moya,2020-01-01,15,39,0.62,4376.76,843.74,0.81
16195,Santa María del Campo Rus,2020-01-01,2,77,0.97,13317.39,130.69,0.99
16196,Santa María de los Llanos,2020-01-01,18,91,0.80,16163.12,2055.85,0.87
16197,Santa María del Val,2020-01-01,0,9,1.00,1216.43,0.00,1.00
16198,Sisante,2020-01-01,58,140,0.59,22690.79,9198.18,0.59
16199,Solera de Gabaldón,2020-01-01,3,10,0.70,1067.61,418.31,0.61
16202,Talayuelas,2020-01-01,64,103,0.38,15266.75,9676.20,0.37
16203,Tarancón,2020-01-01,63,468,0.87,82135.59,15417.00,0.81
16204,Tébar,2020-01-01,7,34,0.79,5198.24,407.47,0.92
16205,Tejadillos,2020-01-01,18,21,0.14,2304.72,2018.56,0.12
16206,Tinajas,2020-01-01,0,44,1.00,5152.82,0.00,1.00
16209,Torralba,2020-01-01,5,19,0.74,2670.07,809.02,0.70
16211,Torrejoncillo del Rey,2020-01-01,4,185,0.98,16464.99,282.16,0.98
16212,Torrubia del Campo,2020-01-01,40,46,0.13,6031.98,5500.21,0.09
16213,Torrubia del Castillo,2020-01-01,1,13,0.92,1431.51,43.34,0.97
16215,Tragacete,2020-01-01,0,54,1.00,4673.03,0.00,1.00
16216,Tresjuncos,2020-01-01,6,67,0.91,8765.92,532.26,0.94
16217,Tribaldos,2020-01-01,23,23,0.00,4399.11,4399.11,0.00
16218,Uclés,2020-01-01,36,40,0.10,6040.12,5556.41,0.08
16219,Uña,2020-01-01,4,25,0.84,2269.02,262.87,0.88
16224,Valdemeca,2020-01-01,13,15,0.13,1651.87,1420.11,0.14
16225,Valdemorillo de la Sierra,2020-01-01,3,15,0.80,1872.44,380.47,0.80
16227,Valdemoro-Sierra,2020-01-01,7,27,0.74,2841.06,546.68,0.81
16228,Valdeolivas,2020-01-01,11,20,0.45,4261.77,1439.63,0.66
16231,Valhermoso de la Fuente,2020-01-01,4,24,0.83,2521.96,231.23,0.91
16234,Valsalobre,2020-01-01,8,9,0.11,1230.37,907.80,0.26
16236,Valverde de Júcar,2020-01-01,15,104,0.86,15073.91,1024.43,0.93
16237,Valverdejo,2020-01-01,17,28,0.39,4045.89,2247.15,0.44
16238,Vara de Rey,2020-01-01,50,90,0.44,13369.09,6940.64,0.48
16239,Vega del Codorno,2020-01-01,18,39,0.54,4677.34,1913.46,0.59
16240,Vellisca,2020-01-01,36,51,0.29,5372.25,3561.74,0.34
16242,Villaconejos de Trabaque,2020-01-01,7,61,0.89,7093.77,706.88,0.90
16243,Villaescusa de Haro,2020-01-01,5,81,0.94,10581.23,243.49,0.98
16244,Villagarcía del Llano,2020-01-01,5,63,0.92,9842.42,811.79,0.92
16245,Villalba de la Sierra,2020-01-01,8,94,0.91,10977.39,284.83,0.97
16246,Villalba del Rey,2020-01-01,10,88,0.89,8276.70,557.85,0.93
16247,Villalgordo del Marquesado,2020-01-01,20,28,0.29,3948.66,1880.54,0.52
16248,Villalpardo,2020-01-01,40,71,0.44,9657.70,4990.35,0.48
16249,Villamayor de Santiago,2020-01-01,110,159,0.31,25515.25,16389.01,0.36
16250,Villanueva de Guadamejud,2020-01-01,0,36,1.00,4391.89,0.00,1.00
16251,Villanueva de la Jara,2020-01-01,13,116,0.89,17847.87,2136.11,0.88
16253,Villar de Cañas,2020-01-01,60,93,0.35,44889.91,10851.92,0.76
16254,Villar de Domingo García,2020-01-01,8,39,0.79,4528.95,535.21,0.88
16255,Villar de la Encina,2020-01-01,5,24,0.79,2544.75,358.65,0.86
16258,Villar del Humo,2020-01-01,4,22,0.82,3154.99,423.69,0.87
16259,Villar del Infantado,2020-01-01,1,26,0.96,2313.29,33.49,0.99
16263,Villar de Olalla,2020-01-01,63,111,0.43,18905.48,10110.06,0.47
16264,Villarejo de Fuentes,2020-01-01,59,59,0.00,7920.08,7920.08,0.00
16265,Villarejo de la Peñuela,2020-01-01,1,17,0.94,1169.61,20.96,0.98
16266,Villarejo-Periesteban,2020-01-01,1,50,0.98,6172.42,85.86,0.99
16269,Villares del Saz,2020-01-01,4,73,0.95,10876.71,213.60,0.98
16270,Villarrubio,2020-01-01,10,41,0.76,4538.74,824.21,0.82
16271,Villarta,2020-01-01,37,56,0.34,8974.13,4458.27,0.50
16272,Villas de la Ventosa,2020-01-01,10,92,0.89,10457.18,644.92,0.94
16273,Villaverde y Pasaconsol,2020-01-01,7,42,0.83,6206.19,1480.42,0.76
16274,Víllora,2020-01-01,4,29,0.86,3296.07,171.85,0.95
16275,Vindel,2020-01-01,2,20,0.90,967.41,74.02,0.92
16276,Yémeda,2020-01-01,0,11,1.00,1128.94,0.00,1.00
16277,Zafra de Záncara,2020-01-01,5,60,0.92,5507.72,114.52,0.98
16278,Zafrilla,2020-01-01,0,15,1.00,1458.31,0.00,1.00
16279,Zarza de Tajo,2020-01-01,33,37,0.11,9052.57,8172.59,0.10
16280,Zarzuela,2020-01-01,4,60,0.93,7073.63,239.68,0.97
16901,Campos del Paraíso,2020-01-01,23,158,0.85,18152.37,3787.57,0.79
16902,Valdetórtola,2020-01-01,11,31,0.65,3363.65,866.44,0.74
16903,Las Valeras,2020-01-01,16,92,0.83,14248.74,993.38,0.93
16904,Fuentenava de Jábaga,2020-01-01,17,128,0.87,12416.10,2855.52,0.77
16905,Arcas del Villar,2020-01-01,75,137,0.45,25499.21,13588.28,0.47
16906,Los Valdecolmenas,2020-01-01,0,40,1.00,3531.48,0.00,1.00
16908,Pozorrubielos de la Mancha,2020-01-01,14,48,0.71,6838.34,1613.86,0.76
16909,Sotorribas,2020-01-01,36,166,0.78,15924.16,3853.34,0.76
16910,Villar y Velasco,2020-01-01,0,57,1.00,4466.05,0.00,1.00
19001,Abánades,2020-01-01,12,12,0.00,1248.51,1248.51,0.00
19002,Ablanque,2020-01-01,22,22,0.00,2929.13,2929.13,0.00
19003,Adobes,2020-01-01,9,9,0.00,1216.98,1216.98,0.00
19004,Alaminos,2020-01-01,16,16,0.00,2070.82,2070.82,0.00
19005,Alarilla,2020-01-01,0,8,1.00,1413.73,0.00,1.00
19006,Albalate de Zorita,2020-01-01,156,191,0.18,93887.03,80092.55,0.15
19007,Albares,2020-01-01,34,34,0.00,4222.35,4222.35,0.00
19008,Albendiego,2020-01-01,0,7,1.00,1037.84,0.00,1.00
19009,Alcocer,2020-01-01,6,37,0.84,5450.69,668.64,0.88
19010,Alcolea de las Peñas,2020-01-01,7,7,0.00,769.17,769.17,0.00
19011,Alcolea del Pinar,2020-01-01,75,108,0.31,9241.65,6297.32,0.32
19013,Alcoroches,2020-01-01,14,42,0.67,4199.44,622.77,0.85
19015,Aldeanueva de Guadalajara,2020-01-01,6,13,0.54,1828.35,581.35,0.68
19016,Algar de Mesa,2020-01-01,17,17,0.00,1771.93,1771.93,0.00
19017,Algora,2020-01-01,4,37,0.89,3060.55,185.94,0.94
19018,Alhóndiga,2020-01-01,10,11,0.09,2925.35,2602.62,0.11
19019,Alique,2020-01-01,6,6,0.00,387.02,387.02,0.00
19020,Almadrones,2020-01-01,13,13,0.00,1645.89,1645.89,0.00
19021,Almoguera,2020-01-01,44,44,0.00,13609.40,13609.40,0.00
19022,Almonacid de Zorita,2020-01-01,35,91,0.62,12537.34,5250.21,0.58
19023,Alocén,2020-01-01,15,15,0.00,2533.81,2533.81,0.00
19024,Alovera,2020-01-01,49,299,0.84,63561.58,6722.06,0.89
19027,Alustante,2020-01-01,44,47,0.06,5133.31,5021.62,0.02
19031,Angón,2020-01-01,6,6,0.00,2325.23,2325.23,0.00
19032,Anguita,2020-01-01,49,86,0.43,7527.02,4004.60,0.47
19033,Anquela del Ducado,2020-01-01,39,39,0.00,2884.56,2884.56,0.00
19034,Anquela del Pedregal,2020-01-01,7,7,0.00,880.54,880.54,0.00
19036,Aranzueque,2020-01-01,26,27,0.04,5267.33,4818.24,0.09
19037,Arbancón,2020-01-01,7,62,0.89,4411.57,159.33,0.96
19038,Arbeteta,2020-01-01,12,13,0.08,1263.59,1087.75,0.14
19039,Argecilla,2020-01-01,18,18,0.00,2280.07,2280.07,0.00
19040,Armallones,2020-01-01,29,29,0.00,1989.09,1989.09,0.00
19041,Armuña de Tajuña,2020-01-01,19,19,0.00,3786.54,3786.54,0.00
19042,Arroyo de las Fraguas,2020-01-01,6,6,0.00,594.33,594.33,0.00
19043,Atanzón,2020-01-01,1,33,0.97,3069.01,32.84,0.99
19044,Atienza,2020-01-01,18,120,0.85,10411.20,1976.36,0.81
19045,Auñón,2020-01-01,11,23,0.52,4302.12,2116.43,0.51
19046,Azuqueca de Henares,2020-01-01,109,539,0.80,87980.62,10440.87,0.88
19047,Baides,2020-01-01,14,16,0.13,2638.02,2103.43,0.20
19048,Baños de Tajo,2020-01-01,4,4,0.00,611.86,611.86,0.00
19049,Bañuelos,2020-01-01,8,8,0.00,771.08,771.08,0.00
19050,Barriopedro,2020-01-01,1,3,0.67,444.79,88.31,0.80
19051,Berninches,2020-01-01,6,11,0.45,1587.26,502.67,0.68
19052,La Bodera,2020-01-01,13,13,0.00,1465.50,1465.50,0.00
19053,Brihuega,2020-01-01,107,205,0.48,24589.34,12834.45,0.48
19054,Budia,2020-01-01,13,13,0.00,1937.80,1937.80,0.00
19055,Bujalaro,2020-01-01,1,27,0.96,2085.94,124.95,0.94
19057,Bustares,2020-01-01,7,15,0.53,1659.96,753.84,0.55
19058,Cabanillas del Campo,2020-01-01,90,406,0.78,89647.03,13454.27,0.85
19059,Campillo de Dueñas,2020-01-01,16,16,0.00,2058.61,2058.61,0.00
19060,Campillo de Ranas,2020-01-01,34,48,0.29,5681.72,4185.92,0.26
19061,Campisábalos,2020-01-01,14,24,0.42,2770.15,1161.01,0.58
19064,Canredondo,2020-01-01,7,10,0.30,2411.57,1120.48,0.54
19065,Cantalojas,2020-01-01,31,57,0.46,5529.60,3429.48,0.38
19066,Cañizar,2020-01-01,8,8,0.00,1616.81,1616.81,0.00
19067,El Cardoso de la Sierra,2020-01-01,12,29,0.59,3390.61,1203.69,0.64
19070,Casa de Uceda,2020-01-01,1,13,0.92,2525.08,116.39,0.95
19071,El Casar,2020-01-01,86,424,0.80,122077.82,16962.25,0.86
19073,Casas de San Galindo,2020-01-01,6,6,0.00,884.37,884.37,0.00
19074,Caspueñas,2020-01-01,17,17,0.00,1380.62,1380.62,0.00
19075,Castejón de Henares,2020-01-01,8,14,0.43,2065.24,1055.62,0.49
19076,Castellar de la Muela,2020-01-01,2,2,0.00,188.19,188.19,0.00
19078,Castilforte,2020-01-01,7,7,0.00,922.20,922.20,0.00
19079,Castilnuevo,2020-01-01,2,2,0.00,388.37,388.37,0.00
19080,Cendejas de Enmedio,2020-01-01,17,17,0.00,2273.80,2273.80,0.00
19081,Cendejas de la Torre,2020-01-01,13,13,0.00,2022.55,2022.55,0.00
19082,Centenera,2020-01-01,10,10,0.00,1230.02,1230.02,0.00
19086,Cifuentes,2020-01-01,80,214,0.63,29490.23,9225.14,0.69
19087,Cincovillas,2020-01-01,4,4,0.00,800.89,800.89,0.00
19088,Ciruelas,2020-01-01,19,19,0.00,3893.40,3893.40,0.00
19089,Ciruelos del Pinar,2020-01-01,14,20,0.30,992.57,577.78,0.42
19090,Cobeta,2020-01-01,8,8,0.00,1103.45,1103.45,0.00
19091,Cogollor,2020-01-01,14,14,0.00,2010.63,2010.63,0.00
19092,Cogolludo,2020-01-01,36,109,0.67,12791.01,3756.14,0.71
19095,Condemios de Abajo,2020-01-01,9,27,0.67,1314.45,375.03,0.71
19096,Condemios de Arriba,2020-01-01,16,29,0.45,2883.03,1216.42,0.58
19097,Congostrina,2020-01-01,13,13,0.00,1172.95,1172.95,0.00
19098,Copernal,2020-01-01,12,17,0.29,1852.29,989.97,0.47
19099,Corduente,2020-01-01,54,72,0.25,10329.32,8075.89,0.22
19102,El Cubillo de Uceda,2020-01-01,8,18,0.56,2040.95,973.44,0.52
19103,Checa,2020-01-01,14,14,0.00,1667.88,1667.88,0.00
19104,Chequilla,2020-01-01,5,5,0.00,514.57,514.57,0.00
19105,Chiloeches,2020-01-01,110,405,0.73,84157.01,11457.37,0.86
19106,Chillarón del Rey,2020-01-01,13,13,0.00,1710.40,1710.40,0.00
19107,Driebes,2020-01-01,3,42,0.93,5725.81,522.44,0.91
19108,Durón,2020-01-01,15,17,0.12,3285.79,2728.49,0.17
19109,Embid,2020-01-01,14,14,0.00,1620.94,1620.94,0.00
19110,Escamilla,2020-01-01,8,24,0.67,2430.79,553.00,0.77
19111,Escariche,2020-01-01,9,25,0.64,3524.22,1448.78,0.59
19112,Escopete,2020-01-01,14,14,0.00,3737.07,3737.07,0.00
19113,Espinosa de Henares,2020-01-01,79,81,0.02,14210.81,13878.79,0.02
19114,Esplegares,2020-01-01,12,12,0.00,1928.86,1928.86,0.00
19115,Establés,2020-01-01,20,42,0.52,3869.62,1907.76,0.51
19116,Estriégana,2020-01-01,7,8,0.13,625.47,578.74,0.07
19117,Fontanar,2020-01-01,71,90,0.21,16537.20,11843.05,0.28
19118,Fuembellida,2020-01-01,1,1,0.00,108.54,108.54,0.00
19119,Fuencemillán,2020-01-01,27,31,0.13,3248.70,2556.68,0.21
19120,Fuentelahiguera de Albatages,2020-01-01,13,17,0.24,2718.43,2024.26,0.26
19121,Fuentelencina,2020-01-01,13,52,0.75,5374.29,1165.34,0.78
19122,Fuentelsaz,2020-01-01,39,39,0.00,3698.50,3698.50,0.00
19123,Fuentelviejo,2020-01-01,13,13,0.00,1384.94,1384.94,0.00
19124,Fuentenovilla,2020-01-01,56,56,0.00,14159.74,14159.74,0.00
19125,Gajanejos,2020-01-01,7,16,0.56,2346.82,747.60,0.68
19126,Galápagos,2020-01-01,2,80,0.98,19244.16,34.47,1.00
19127,Galve de Sorbe,2020-01-01,28,28,0.00,3260.23,3260.23,0.00
19129,Gascueña de Bornova,2020-01-01,4,4,0.00,2054.13,2054.13,0.00
19130,Guadalajara,2020-01-01,288,1414,0.80,194624.39,25348.20,0.87
19132,Henche,2020-01-01,10,10,0.00,1658.56,1658.56,0.00
19133,Heras de Ayuso,2020-01-01,9,15,0.40,3054.67,1482.70,0.51
19134,Herrería,2020-01-01,13,13,0.00,1779.54,1779.54,0.00
19135,Hiendelaencina,2020-01-01,8,38,0.79,3306.58,537.48,0.84
19136,Hijes,2020-01-01,14,14,0.00,1292.44,1292.44,0.00
19138,Hita,2020-01-01,45,76,0.41,11196.20,7197.36,0.36
19139,Hombrados,2020-01-01,6,6,0.00,603.09,603.09,0.00
19142,Hontoba,2020-01-01,9,42,0.79,28325.56,1283.05,0.95
19143,Horche,2020-01-01,36,204,0.82,37548.49,4884.51,0.87
19145,Hortezuela de Océn,2020-01-01,9,9,0.00,1353.31,1353.31,0.00
19146,La Huerce,2020-01-01,8,30,0.73,1935.49,594.18,0.69
19147,Huérmeces del Cerro,2020-01-01,5,5,0.00,430.17,430.17,0.00
19148,Huertahernando,2020-01-01,6,6,0.00,1243.36,1243.36,0.00
19150,Hueva,2020-01-01,1,17,0.94,2265.27,38.36,0.98
19151,Humanes,2020-01-01,42,82,0.49,15047.29,7202.71,0.52
19152,Illana,2020-01-01,49,106,0.54,38433.41,8003.28,0.79
19153,Iniéstola,2020-01-01,9,9,0.00,684.52,684.52,0.00
19154,Las Inviernas,2020-01-01,27,30,0.10,2027.33,1761.07,0.13
19155,Irueste,2020-01-01,0,18,1.00,2444.13,0.00,1.00
19156,Jadraque,2020-01-01,48,131,0.63,17141.07,8299.34,0.52
19157,Jirueque,2020-01-01,17,17,0.00,1816.28,1816.28,0.00
19159,Ledanca,2020-01-01,33,35,0.06,2879.99,2821.37,0.02
19160,Loranca de Tajuña,2020-01-01,29,67,0.57,20979.05,7192.34,0.66
19161,Lupiana,2020-01-01,29,33,0.12,5465.09,4795.89,0.12
19162,Luzaga,2020-01-01,27,27,0.00,2183.18,2183.18,0.00
19163,Luzón,2020-01-01,2,45,0.96,2868.97,58.05,0.98
19165,Majaelrayo,2020-01-01,12,30,0.60,2309.66,681.02,0.71
19166,Málaga del Fresno,2020-01-01,10,10,0.00,2264.69,2264.69,0.00
19167,Malaguilla,2020-01-01,12,12,0.00,2036.82,2036.82,0.00
19168,Mandayona,2020-01-01,7,26,0.73,3768.50,1040.37,0.72
19169,Mantiel,2020-01-01,13,39,0.67,1780.38,338.00,0.81
19170,Maranchón,2020-01-01,77,145,0.47,10466.06,4651.96,0.56
19171,Marchamalo,2020-01-01,42,265,0.84,39009.27,3457.33,0.91
19172,Masegoso de Tajuña,2020-01-01,6,18,0.67,2266.20,985.90,0.56
19173,Matarrubia,2020-01-01,6,14,0.57,4925.07,1059.33,0.78
19174,Matillas,2020-01-01,3,4,0.25,874.30,279.72,0.68
19175,Mazarete,2020-01-01,23,23,0.00,1550.06,1550.06,0.00
19176,Mazuecos,2020-01-01,44,44,0.00,6696.05,6696.05,0.00
19177,Medranda,2020-01-01,7,14,0.50,2075.95,1384.94,0.33
19178,Megina,2020-01-01,7,7,0.00,512.04,512.04,0.00
19179,Membrillera,2020-01-01,4,4,0.00,1401.94,1401.94,0.00
19181,Miedes de Atienza,2020-01-01,2,28,0.93,2375.03,188.48,0.92
19182,La Mierla,2020-01-01,3,12,0.75,1205.59,132.66,0.89
19183,Milmarcos,2020-01-01,14,14,0.00,2062.46,2062.46,0.00
19184,Millana,2020-01-01,2,16,0.88,2869.20,342.94,0.88
19185,La Miñosa,2020-01-01,25,25,0.00,3107.82,3107.82,0.00
19186,Mirabueno,2020-01-01,21,21,0.00,2499.40,2499.40,0.00
19187,Miralrío,2020-01-01,20,21,0.05,2281.18,2163.54,0.05
19188,Mochales,2020-01-01,12,12,0.00,1066.70,1066.70,0.00
19189,Mohernando,2020-01-01,18,18,0.00,2845.02,2845.02,0.00
19190,Molina de Aragón,2020-01-01,104,185,0.44,25183.66,12765.80,0.49
19191,Monasterio,2020-01-01,3,19,0.84,656.68,90.51,0.86
19192,Mondéjar,2020-01-01,3,113,0.97,18690.42,220.91,0.99
19193,Montarrón,2020-01-01,5,6,0.17,1048.39,800.63,0.24
19194,Moratilla de los Meleros,2020-01-01,2,35,0.94,3381.80,188.97,0.94
19195,Morenilla,2020-01-01,15,15,0.00,1345.72,1345.72,0.00
19196,Muduex,2020-01-01,13,30,0.57,2915.27,1128.88,0.61
19197,Las Navas de Jadraque,2020-01-01,9,9,0.00,745.90,745.90,0.00
19198,Negredo,2020-01-01,6,6,0.00,672.46,672.46,0.00
19199,Ocentejo,2020-01-01,2,3,0.33,744.01,452.38,0.39
19200,El Olivar,2020-01-01,6,6,0.00,1588.57,1588.57,0.00
19201,Olmeda de Cobeta,2020-01-01,11,11,0.00,2158.93,2158.93,0.00
19202,La Olmeda de Jadraque,2020-01-01,12,12,0.00,970.37,970.37,0.00
19203,El Ordial,2020-01-01,11,34,0.68,2456.82,1031.41,0.58
19204,Orea,2020-01-01,2,58,0.97,4469.07,57.86,0.99
19208,Pálmaces de Jadraque,2020-01-01,21,21,0.00,3067.96,3067.96,0.00
19209,Pardos,2020-01-01,10,10,0.00,2184.79,2184.79,0.00
19210,Paredes de Sigüenza,2020-01-01,15,15,0.00,1881.78,1881.78,0.00
19211,Pareja,2020-01-01,83,107,0.22,29098.13,16492.81,0.43
19212,Pastrana,2020-01-01,27,61,0.56,9238.79,4547.68,0.51
19213,El Pedregal,2020-01-01,19,19,0.00,2647.31,2647.31,0.00
19214,Peñalén,2020-01-01,15,15,0.00,1905.02,1905.02,0.00
19215,Peñalver,2020-01-01,12,13,0.08,2396.99,2060.96,0.14
19216,Peralejos de las Truchas,2020-01-01,7,43,0.84,3505.12,284.37,0.92
19217,Peralveche,2020-01-01,6,6,0.00,1450.93,1450.93,0.00
19218,Pinilla de Jadraque,2020-01-01,1,1,0.00,218.78,218.78,0.00
19219,Pinilla de Molina,2020-01-01,1,1,0.00,167.44,167.44,0.00
19220,Pioz,2020-01-01,25,154,0.84,39327.59,3981.14,0.90
19221,Piqueras,2020-01-01,2,2,0.00,272.82,272.82,0.00
19222,El Pobo de Dueñas,2020-01-01,37,37,0.00,5045.01,5045.01,0.00
19223,Poveda de la Sierra,2020-01-01,1,12,0.92,2066.38,75.58,0.96
19224,Pozo de Almoguera,2020-01-01,12,20,0.40,2627.53,1849.94,0.30
19225,Pozo de Guadalajara,2020-01-01,3,64,0.95,9882.56,146.72,0.99
19226,Prádena de Atienza,2020-01-01,9,9,0.00,914.46,914.46,0.00
19227,Prados Redondos,2020-01-01,18,18,0.00,2243.69,2243.69,0.00
19228,Puebla de Beleña,2020-01-01,13,14,0.07,1232.73,1030.09,0.16
19229,Puebla de Valles,2020-01-01,3,3,0.00,480.97,480.97,0.00
19230,Quer,2020-01-01,21,117,0.82,24095.02,1709.17,0.93
19231,Rebollosa de Jadraque,2020-01-01,4,4,0.00,496.20,496.20,0.00
19232,El Recuenco,2020-01-01,11,11,0.00,2121.62,2121.62,0.00
19233,Renera,2020-01-01,4,35,0.89,7517.19,140.71,0.98
19234,Retiendas,2020-01-01,4,10,0.60,665.86,188.28,0.72
19235,Riba de Saelices,2020-01-01,39,43,0.09,3716.55,3195.75,0.14
19237,Rillo de Gallo,2020-01-01,17,17,0.00,2189.29,2189.29,0.00
19238,Riofrío del Llano,2020-01-01,7,7,0.00,973.54,973.54,0.00
19239,Robledillo de Mohernando,2020-01-01,13,13,0.00,2394.21,2394.21,0.00
19240,Robledo de Corpes,2020-01-01,2,2,0.00,317.88,317.88,0.00
19241,Romanillos de Atienza,2020-01-01,1,13,0.92,1219.29,28.15,0.98
19242,Romanones,2020-01-01,7,32,0.78,1868.36,321.48,0.83
19243,Rueda de la Sierra,2020-01-01,22,22,0.00,3452.57,3452.57,0.00
19244,Sacecorbo,2020-01-01,13,41,0.68,3647.44,1399.53,0.62
19245,Sacedón,2020-01-01,27,70,0.61,13758.77,7407.81,0.46
19246,Saelices de la Sal,2020-01-01,0,3,1.00,378.70,0.00,1.00
19247,Salmerón,2020-01-01,15,39,0.62,3642.19,1219.32,0.67
19248,San Andrés del Congosto,2020-01-01,6,6,0.00,545.24,545.24,0.00
19249,San Andrés del Rey,2020-01-01,0,16,1.00,1309.73,0.00,1.00
19250,Santiuste,2020-01-01,0,0,0,0.00,0.00,0
19251,Saúca,2020-01-01,12,35,0.66,3597.09,1258.22,0.65
19252,Sayatón,2020-01-01,12,37,0.68,3095.02,920.44,0.70
19254,Selas,2020-01-01,12,12,0.00,1598.48,1598.48,0.00
19255,Setiles,2020-01-01,10,20,0.50,3546.41,2507.75,0.29
19256,Sienes,2020-01-01,13,13,0.00,1226.55,1226.55,0.00
19257,Sigüenza,2020-01-01,202,382,0.47,45878.06,21233.52,0.54
19258,Solanillos del Extremo,2020-01-01,9,9,0.00,2118.86,2118.86,0.00
19259,Somolinos,2020-01-01,6,6,0.00,540.00,540.00,0.00
19260,El Sotillo,2020-01-01,8,10,0.20,1930.02,1515.60,0.21
19261,Sotodosos,2020-01-01,11,21,0.48,2278.88,1450.40,0.36
19262,Tamajón,2020-01-01,26,48,0.46,5901.75,2442.83,0.59
19263,Taragudo,2020-01-01,14,14,0.00,1482.59,1482.59,0.00
19264,Taravilla,2020-01-01,0,22,1.00,1374.36,0.00,1.00
19265,Tartanedo,2020-01-01,73,73,0.00,9002.34,9002.34,0.00
19266,Tendilla,2020-01-01,20,27,0.26,5024.57,3273.10,0.35
19267,Terzaga,2020-01-01,9,9,0.00,1032.09,1032.09,0.00
19268,Tierzo,2020-01-01,12,12,0.00,1144.45,1144.45,0.00
19269,La Toba,2020-01-01,15,15,0.00,1983.35,1983.35,0.00
19270,Tordelrábano,2020-01-01,6,6,0.00,579.94,579.94,0.00
19271,Tordellego,2020-01-01,2,2,0.00,386.15,386.15,0.00
19272,Tordesilos,2020-01-01,16,16,0.00,3323.74,3323.74,0.00
19274,Torija,2020-01-01,27,123,0.78,21098.76,3308.89,0.84
19277,Torrecuadrada de Molina,2020-01-01,6,6,0.00,1280.48,1280.48,0.00
19278,Torrecuadradilla,2020-01-01,1,1,0.00,88.04,88.04,0.00
19279,Torre del Burgo,2020-01-01,2,32,0.94,2988.24,452.93,0.85
19280,Torrejón del Rey,2020-01-01,33,152,0.78,46911.53,3168.67,0.93
19281,Torremocha de Jadraque,2020-01-01,1,1,0.00,382.33,382.33,0.00
19282,Torremocha del Campo,2020-01-01,30,62,0.52,8100.66,4309.53,0.47
19283,Torremocha del Pinar,2020-01-01,4,4,0.00,511.00,511.00,0.00
19284,Torremochuela,2020-01-01,10,10,0.00,1287.94,1287.94,0.00
19285,Torrubia,2020-01-01,9,9,0.00,1162.98,1162.98,0.00
19286,Tórtola de Henares,2020-01-01,13,92,0.86,14435.10,1501.09,0.90
19287,Tortuera,2020-01-01,66,66,0.00,9277.70,9277.70,0.00
19288,Tortuero,2020-01-01,6,6,0.00,457.81,457.81,0.00
19289,Traíd,2020-01-01,7,7,0.00,862.83,862.83,0.00
19290,Trijueque,2020-01-01,9,94,0.90,19956.18,489.90,0.98
19291,Trillo,2020-01-01,38,92,0.59,19628.44,6101.36,0.69
19293,Uceda,2020-01-01,41,177,0.77,49248.28,6986.52,0.86
19294,Ujados,2020-01-01,7,7,0.00,599.00,599.00,0.00
19296,Utande,2020-01-01,15,15,0.00,2185.61,2185.61,0.00
19297,Valdarachas,2020-01-01,2,12,0.83,1247.66,131.26,0.89
19298,Valdearenas,2020-01-01,11,11,0.00,2264.67,2264.67,0.00
19299,Valdeavellano,2020-01-01,14,14,0.00,2021.05,2021.05,0.00
19300,Valdeaveruelo,2020-01-01,28,95,0.71,26506.24,2911.35,0.89
19301,Valdeconcha,2020-01-01,10,11,0.09,5023.88,4957.80,0.01
19302,Valdegrudas,2020-01-01,11,12,0.08,931.71,802.12,0.14
19303,Valdelcubo,2020-01-01,9,9,0.00,1388.13,1388.13,0.00
19304,Valdenuño Fernández,2020-01-01,8,20,0.60,5588.75,3544.95,0.37
19305,Valdepeñas de la Sierra,2020-01-01,21,90,0.77,7618.96,2278.12,0.70
19306,Valderrebollo,2020-01-01,11,11,0.00,1712.67,1712.67,0.00
19307,Valdesotos,2020-01-01,5,5,0.00,762.63,762.63,0.00
19308,Valfermoso de Tajuña,2020-01-01,2,36,0.94,2249.74,128.58,0.94
19309,Valhermoso,2020-01-01,23,23,0.00,2396.78,2396.78,0.00
19310,Valtablado del Río,2020-01-01,6,6,0.00,626.99,626.99,0.00
19311,Valverde de los Arroyos,2020-01-01,7,29,0.76,2559.21,1066.69,0.58
19314,Viana de Jadraque,2020-01-01,12,12,0.00,1356.31,1356.31,0.00
19317,Villanueva de Alcorón,2020-01-01,17,51,0.67,4830.20,1389.09,0.71
19318,Villanueva de Argecilla,2020-01-01,6,6,0.00,810.28,810.28,0.00
19319,Villanueva de la Torre,2020-01-01,18,171,0.89,36340.15,1249.60,0.97
19321,Villares de Jadraque,2020-01-01,9,9,0.00,1154.37,1154.37,0.00
19322,Villaseca de Henares,2020-01-01,12,12,0.00,1652.45,1652.45,0.00
19323,Villaseca de Uceda,2020-01-01,8,8,0.00,1147.12,1147.12,0.00
19324,Villel de Mesa,2020-01-01,11,27,0.59,2513.87,916.75,0.64
19325,Viñuelas,2020-01-01,14,14,0.00,2251.81,2251.81,0.00
19326,Yebes,2020-01-01,75,178,0.58,33756.65,8672.44,0.74
